"Voltaje","Trat","emmean","SE","df","lower.CL","upper.CL","Channel","Concentration","Variable"
-15,"Veneno",0.129690294021396,0.0230406124272599,272.838567485307,0.0843303139203513,0.175050274122441,"Nav1.7","2","Var2"
-10,"Control",0.0185403890427074,0.0234898658522192,272.838567485307,-0.0277040348412798,0.0647848129266946,"Nav1.7","2","Var2"
-10,"Veneno",0.128989650703634,0.0231188585470684,272.838567485307,0.0834756277164159,0.174503673690852,"Nav1.7","2","Var2"
-5,"Control",0.0175725304851368,0.0235850031913553,272.838567485307,-0.0288591899745688,0.0640042509448424,"Nav1.7","2","Var2"
-5,"Veneno",0.133968619568143,0.0231666046320257,272.838567485307,0.0883605990159551,0.17957664012033,"Nav1.7","2","Var2"
0,"Control",0.0176898961831455,0.0256922023351315,272.838567485307,-0.0328902605011781,0.0682700528674692,"Nav1.7","2","Var2"
0,"Veneno",0.140945014627637,0.025401349438355,272.838567485307,0.0909374591123047,0.19095257014297,"Nav1.7","2","Var2"
-90,"Control",-0.116398388412595,0.296820340873386,110.353920932742,-0.704605656324205,0.471808879499015,"Nav1.8","2","Corriente"
-90,"Veneno",-0.0612062171371703,0.300049978791168,110.353920932742,-0.655813641083815,0.533401206809475,"Nav1.8","2","Corriente"
-85,"Control",-0.108094353837538,0.268173824923119,110.353920932742,-0.639532975662725,0.423344267987649,"Nav1.8","2","Corriente"
-85,"Veneno",-0.0607674100626049,0.268838096153231,110.353920932742,-0.593522414600197,0.471987594474987,"Nav1.8","2","Corriente"
-80,"Control",-0.0981556733390117,0.261448387895096,110.353920932742,-0.616266532895195,0.419955186217171,"Nav1.8","2","Corriente"
-80,"Veneno",-0.0615187778990524,0.26326830773809,110.353920932742,-0.583236162788087,0.460198606989982,"Nav1.8","2","Corriente"
-75,"Control",-0.085581006546943,0.260353485808036,110.353920932742,-0.601522104545123,0.430360091451237,"Nav1.8","2","Corriente"
-75,"Veneno",-0.0627190274545331,0.262441031666258,110.353920932742,-0.582797003815874,0.457358948906808,"Nav1.8","2","Corriente"
-70,"Control",-0.070479207452615,0.260592684431292,110.353920932742,-0.586894324071821,0.445935909166591,"Nav1.8","2","Corriente"
-70,"Veneno",-0.0629791045597694,0.26266512406426,110.353920932742,-0.583501163617063,0.457542954497524,"Nav1.8","2","Corriente"
-65,"Control",-0.0535223598518823,0.260130248770171,110.353920932742,-0.569021070216678,0.461976350512914,"Nav1.8","2","Corriente"
-65,"Veneno",-0.064011123048168,0.262001156171284,110.353920932742,-0.58321740051462,0.455195154418284,"Nav1.8","2","Corriente"
-60,"Control",-0.0354620991944042,0.259883892873085,110.353920932742,-0.550472607407244,0.479548409018436,"Nav1.8","2","Corriente"
-60,"Veneno",-0.0724934444051894,0.261802995092806,110.353920932742,-0.591307027131667,0.446320138321288,"Nav1.8","2","Corriente"
-55,"Control",-0.017733767624365,0.259644676174879,110.353920932742,-0.532270221397146,0.496802686148416,"Nav1.8","2","Corriente"
-55,"Veneno",-0.099363758220852,0.261616588480838,110.353920932742,-0.617807939970214,0.41908042352851,"Nav1.8","2","Corriente"
-50,"Control",-0.0035166273944596,0.259514364169387,110.353920932742,-0.517794842569101,0.510761587780182,"Nav1.8","2","Corriente"
-50,"Veneno",-0.159729436685781,0.261520111725837,110.353920932742,-0.677982430970333,0.358523557598771,"Nav1.8","2","Corriente"
-45,"Control",0.00200796937248061,0.259565688289589,110.353920932742,-0.512371954534228,0.51638789327919,"Nav1.8","2","Corriente"
-45,"Veneno",-0.272936476078116,0.261625692151956,110.353920932742,-0.791398698523411,0.24552574636718,"Nav1.8","2","Corriente"
-40,"Control",-0.00790414029669055,0.259452405958459,110.353920932742,-0.522059573219052,0.506251292625671,"Nav1.8","2","Corriente"
-40,"Veneno",-0.456578905992696,0.261470792059113,110.353920932742,-0.974734163759823,0.0615763517744297,"Nav1.8","2","Corriente"
-35,"Control",-0.0417464666805222,0.259573924891574,110.353920932742,-0.556142713016941,0.472649779655896,"Nav1.8","2","Corriente"
-35,"Veneno",-0.711963518666996,0.261643560359347,110.353920932742,-1.23046115044246,-0.193465886891528,"Nav1.8","2","Corriente"
-30,"Control",-0.110489275153254,0.259453912009867,110.353920932742,-0.624647692609566,0.403669142303058,"Nav1.8","2","Corriente"
-30,"Veneno",-1.01084026466477,0.261472247864868,110.353920932742,-1.52899840739431,-0.492682121935235,"Nav1.8","2","Corriente"
-25,"Control",-0.225958734717115,0.259556775116748,110.353920932742,-0.740320995437298,0.288403526003068,"Nav1.8","2","Corriente"
-25,"Veneno",-1.29835592151081,0.26161919251916,110.353920932742,-1.81680526366886,-0.779906579352755,"Nav1.8","2","Corriente"
-20,"Control",-0.394175807250705,0.259480349699988,110.353920932742,-0.908386616134874,0.120035001633465,"Nav1.8","2","Corriente"
-20,"Veneno",-1.51516963042648,0.261510785431496,110.353920932742,-2.03340414284386,-0.996935118009103,"Nav1.8","2","Corriente"
-15,"Control",-0.605996547768485,0.259520134616783,110.353920932742,-1.12028619820759,-0.091706897329375,"Nav1.8","2","Corriente"
-15,"Veneno",-1.62370197154699,0.261567805368054,110.353920932742,-2.14204948006498,-1.10535446302901,"Nav1.8","2","Corriente"
-10,"Control",-0.832667115618155,0.259520134616452,110.353920932742,-1.34695676605661,-0.318377465179701,"Nav1.8","2","Corriente"
-10,"Veneno",-1.61963720121979,0.261567805367583,110.353920932742,-2.13798470973684,-1.10128969270274,"Nav1.8","2","Corriente"
-5,"Control",-1.03258477119148,0.259480349699926,110.353920932742,-1.54679558007552,-0.518373962307429,"Nav1.8","2","Corriente"
-5,"Veneno",-1.52400521068034,0.261510785431409,110.353920932742,-2.04223972309754,-1.00577069826313,"Nav1.8","2","Corriente"
0,"Control",-1.16705267976855,0.259556775116545,110.353920932742,-1.68141494048833,-0.652690419048768,"Nav1.8","2","Corriente"
0,"Veneno",-1.36691903918776,0.261619192518871,110.353920932742,-1.88536838134524,-0.848469697030275,"Nav1.8","2","Corriente"
5,"Control",-1.21495705028084,0.259453912009892,110.353920932742,-1.7291154677372,-0.700798632824476,"Nav1.8","2","Corriente"
5,"Veneno",-1.17566907725612,0.261472247864904,110.353920932742,-1.69382721998572,-0.657510934526511,"Nav1.8","2","Corriente"
10,"Control",-1.17720993540779,0.259573924891833,110.353920932742,-1.69160618174472,-0.662813689070858,"Nav1.8","2","Corriente"
10,"Veneno",-0.970364946818867,0.261643560359715,110.353920932742,-1.48886257859506,-0.45186731504267,"Nav1.8","2","Corriente"
15,"Control",-1.07056042069926,0.259452405958485,110.353920932742,-1.58471585362167,-0.556404987776846,"Nav1.8","2","Corriente"
15,"Veneno",-0.76355512251591,0.26147079205915,110.353920932742,-1.28171038028311,-0.24539986474871,"Nav1.8","2","Corriente"
20,"Control",-0.917916096282618,0.259565688289804,110.353920932742,-1.43229602018975,-0.403536172375483,"Nav1.8","2","Corriente"
20,"Veneno",-0.561634607711344,0.261625692152261,110.353920932742,-1.08009683015724,-0.0431723852654444,"Nav1.8","2","Corriente"
25,"Control",-0.741832950893998,0.259514364169125,110.353920932742,-1.25611116606812,-0.227554735719876,"Nav1.8","2","Corriente"
25,"Veneno",-0.368420914460042,0.261520111725465,110.353920932742,-0.886673908743855,0.149832079823772,"Nav1.8","2","Corriente"
30,"Control",-0.561974009388925,0.25964467617487,110.353920932742,-1.07651046316169,-0.0474375556161624,"Nav1.8","2","Corriente"
30,"Veneno",-0.189312489220113,0.261616588480825,110.353920932742,-0.707756670969449,0.329131692529224,"Nav1.8","2","Corriente"
35,"Control",-0.393722694748262,0.259883892872754,110.353920932742,-0.908733202960444,0.121287813463921,"Nav1.8","2","Corriente"
35,"Veneno",-0.0320111295311652,0.261802995092335,110.353920932742,-0.550824712256709,0.486802453194379,"Nav1.8","2","Corriente"
40,"Control",-0.246686902784117,0.260130248770268,110.353920932742,-0.762185613149105,0.268811807580871,"Nav1.8","2","Corriente"
40,"Veneno",0.0973534261491223,0.262001156171422,110.353920932742,-0.421852851317602,0.616559703615846,"Nav1.8","2","Corriente"
45,"Control",-0.124414102299655,0.260592684431583,110.353920932742,-0.640829218919439,0.392001014320128,"Nav1.8","2","Corriente"
45,"Veneno",0.198502647057663,0.262665124064674,110.353920932742,-0.322019412000449,0.719024706115775,"Nav1.8","2","Corriente"
50,"Control",-0.0260029141524981,0.260353485808068,110.353920932742,-0.541944012150742,0.489938183845746,"Nav1.8","2","Corriente"
50,"Veneno",0.277053332999874,0.262441031666304,110.353920932742,-0.243024643361558,0.797131309361306,"Nav1.8","2","Corriente"
55,"Control",0.0520674711994644,0.261448387895283,110.353920932742,-0.466043388357088,0.570178330756016,"Nav1.8","2","Corriente"
55,"Veneno",0.340819213430342,0.263268307738355,110.353920932742,-0.180898171459217,0.862536598319902,"Nav1.8","2","Corriente"
60,"Control",0.11544937654738,0.268173824922898,110.353920932742,-0.415989245277367,0.646887998372127,"Nav1.8","2","Corriente"
60,"Veneno",0.396517715628672,0.268838096152918,110.353920932742,-0.1362372889083,0.929272720165644,"Nav1.8","2","Corriente"
65,"Control",0.171519302837238,0.296820340873335,110.353920932742,-0.416687965074271,0.759726570748746,"Nav1.8","2","Corriente"
65,"Veneno",0.448934192880766,0.300049978791095,110.353920932742,-0.145673231065736,1.04354161682727,"Nav1.8","2","Corriente"
-90,"Control",0.0221013315036285,0.0622610931225172,60.7875540429201,-0.102406219127505,0.146608882134762,"Nav1.8","2","Var1"
-90,"Veneno",0.0170243043179743,0.065066448243433,60.7875540429201,-0.113093297104725,0.147141905740674,"Nav1.8","2","Var1"
-85,"Control",0.0218897406960255,0.0492554761871975,60.7875540429201,-0.0766096332736897,0.120389114665741,"Nav1.8","2","Var1"
-85,"Veneno",0.0180518596877042,0.0512678606248777,60.7875540429201,-0.0844718101094345,0.120575529484843,"Nav1.8","2","Var1"
-80,"Control",0.0211809462246422,0.0475814905495267,60.7875540429201,-0.0739708499708128,0.116332742420097,"Nav1.8","2","Var1"
-80,"Veneno",0.0192556824045133,0.0507190635937773,60.7875540429201,-0.0821705223352502,0.120681887144277,"Nav1.8","2","Var1"
-75,"Control",0.0196019351313288,0.047562733427989,60.7875540429201,-0.0755123512302568,0.114716221492914,"Nav1.8","2","Var1"
-75,"Veneno",0.0200838347254229,0.0504136475988175,60.7875540429201,-0.0807316098180621,0.120899279268908,"Nav1.8","2","Var1"
-70,"Control",0.0172900849470412,0.0473779364017823,60.7875540429201,-0.0774546508020673,0.11203482069615,"Nav1.8","2","Var1"
-70,"Veneno",0.021274521694035,0.0501936673945003,60.7875540429201,-0.0791010141512045,0.121650057539274,"Nav1.8","2","Var1"
-65,"Control",0.0143820031436708,0.047194749750953,60.7875540429201,-0.0799964023651673,0.108760408652509,"Nav1.8","2","Var1"
-65,"Veneno",0.0231121704519906,0.0501481562528807,60.7875540429201,-0.0771723538082398,0.123396694712221,"Nav1.8","2","Var1"
-60,"Control",0.0110089884661422,0.0470924729467734,60.7875540429201,-0.0831648874763786,0.105182864408663,"Nav1.8","2","Var1"
-60,"Veneno",0.0262929736021179,0.0500891110335196,60.7875540429201,-0.0738734740990539,0.12645942130329,"Nav1.8","2","Var1"
-55,"Control",0.00746715427551366,0.0470602623579003,60.7875540429201,-0.0866423080609517,0.101576616611979,"Nav1.8","2","Var1"
-55,"Veneno",0.0354470410349651,0.0500526644923008,60.7875540429201,-0.0646465221511984,0.135540604221129,"Nav1.8","2","Var1"
-50,"Control",0.00381477156031421,0.0470765442765189,60.7875540429201,-0.0903272507860243,0.0979567939066527,"Nav1.8","2","Var1"
-50,"Veneno",0.0613822063863885,0.0500927794805103,60.7875540429201,-0.0387915773464289,0.161555990119206,"Nav1.8","2","Var1"
-45,"Control",0.000430126951209576,0.0470922169463488,60.7875540429201,-0.0937432370506397,0.0946034909530588,"Nav1.8","2","Var1"
-45,"Veneno",0.121757571923829,0.0501290376588827,60.7875540429201,0.0215112803574177,0.22200386349024,"Nav1.8","2","Var1"
-40,"Control",-0.00131767111189323,0.0470765442765191,60.7875540429201,-0.0954596934582321,0.0928243512344457,"Nav1.8","2","Var1"
-40,"Veneno",0.230608252753737,0.0500927794805109,60.7875540429201,0.130434469020919,0.330782036486556,"Nav1.8","2","Var1"
-35,"Control",0.00199738821987133,0.0470602623579001,60.7875540429201,-0.0921120741165936,0.0961068505563363,"Nav1.8","2","Var1"
-35,"Veneno",0.387720784564462,0.0500526644923002,60.7875540429201,0.2876272213783,0.487814347750624,"Nav1.8","2","Var1"
-30,"Control",0.0173855261179799,0.0470924729467731,60.7875540429201,-0.0767883498245403,0.1115594020605,"Nav1.8","2","Var1"
-30,"Veneno",0.575906321039627,0.0500891110335194,60.7875540429201,0.475739873338456,0.676072768740798,"Nav1.8","2","Var1"
-25,"Control",0.0553692007825013,0.0471947497509538,60.7875540429201,-0.0390092047263384,0.149747606291341,"Nav1.8","2","Var1"
-25,"Veneno",0.756848163431565,0.0501481562528823,60.7875540429201,0.656563639171332,0.857132687691799,"Nav1.8","2","Var1"
-20,"Control",0.129027704117673,0.0473779364017828,60.7875540429201,0.0342829683685633,0.223772439866782,"Nav1.8","2","Var1"
-20,"Veneno",0.888145091640646,0.0501936673945014,60.7875540429201,0.787769555795405,0.988520627485888,"Nav1.8","2","Var1"
-15,"Control",0.247997176641933,0.0475627334279894,60.7875540429201,0.152882890280347,0.34311146300352,"Nav1.8","2","Var1"
-15,"Veneno",0.953450791999834,0.0504136475988179,60.7875540429201,0.852635347456349,1.05426623654332,"Nav1.8","2","Var1"
-10,"Control",0.407343828111847,0.047581490549527,60.7875540429201,0.312192031916392,0.502495624307303,"Nav1.8","2","Var1"
-10,"Veneno",0.958813850730563,0.0507190635937774,60.7875540429201,0.8573876459908,1.06024005547033,"Nav1.8","2","Var1"
-5,"Control",0.588495876698647,0.0492554761871957,60.7875540429201,0.489996502728936,0.686995250668359,"Nav1.8","2","Var1"
-5,"Veneno",0.916795503941425,0.0512678606248727,60.7875540429201,0.814271834144297,1.01931917373855,"Nav1.8","2","Var1"
0,"Control",0.775254540546907,0.0622610931225186,60.7875540429201,0.650746989915771,0.899762091178043,"Nav1.8","2","Var1"
0,"Veneno",0.848385040834208,0.0650664482434352,60.7875540429201,0.718267439411504,0.978502642256911,"Nav1.8","2","Var1"
-90,"Control",0.995597982782198,0.0310977802783887,57.3259663821982,0.933333425022177,1.05786254054222,"Nav1.8","2","Var2"
-90,"Veneno",0.984304844164005,0.0311212452055285,57.3259663821982,0.921993304487649,1.04661638384036,"Nav1.8","2","Var2"
-85,"Control",0.981446691413262,0.0271058899896121,57.3259663821982,0.927174771109423,1.0357186117171,"Nav1.8","2","Var2"
-85,"Veneno",0.984655790638662,0.0271365281462536,57.3259663821982,0.930322526044113,1.03898905523321,"Nav1.8","2","Var2"
-80,"Control",0.963434824706537,0.0270186176034204,57.3259663821982,0.909337642807892,1.01753200660518,"Nav1.8","2","Var2"
-80,"Veneno",0.988944750733113,0.0270486708005301,57.3259663821982,0.93478739576068,1.04310210570555,"Nav1.8","2","Var2"
-75,"Control",0.937001627459833,0.0268656259709607,57.3259663821982,0.883210768271387,0.990792486648278,"Nav1.8","2","Var2"
-75,"Veneno",0.992064418480885,0.0268929124020884,57.3259663821982,0.93821892588929,1.04590991107248,"Nav1.8","2","Var2"
-70,"Control",0.892400710512889,0.0268464378755179,57.3259663821982,0.838648270088301,0.946153150937477,"Nav1.8","2","Var2"
-70,"Veneno",0.978279433891285,0.0268765404945056,57.3259663821982,0.9244667214395,1.03209214634307,"Nav1.8","2","Var2"
-65,"Control",0.819462300029262,0.0268595763254514,57.3259663821982,0.765683553554293,0.873241046504232,"Nav1.8","2","Var2"
-65,"Veneno",0.933471985015169,0.026890758555769,57.3259663821982,0.879630804894991,0.987313165135348,"Nav1.8","2","Var2"
-60,"Control",0.720444005729343,0.0268349989870188,57.3259663821982,0.666714468461421,0.774173542997266,"Nav1.8","2","Var2"
-60,"Veneno",0.853641463771476,0.0268654885640961,57.3259663821982,0.799850879701627,0.907432047841325,"Nav1.8","2","Var2"
-55,"Control",0.606473900375055,0.0268174088472759,57.3259663821982,0.552779582414177,0.660168218335933,"Nav1.8","2","Var2"
-55,"Veneno",0.741513402384071,0.0268474122338683,57.3259663821982,0.687759011080956,0.795267793687186,"Nav1.8","2","Var2"
-50,"Control",0.486536326923758,0.0268367103749596,57.3259663821982,0.432803363082867,0.540269290764649,"Nav1.8","2","Var2"
-50,"Veneno",0.608523846848602,0.0268672613062278,57.3259663821982,0.554729713361275,0.662317980335929,"Nav1.8","2","Var2"
-45,"Control",0.372340321319043,0.0268540976534731,57.3259663821982,0.318572544343658,0.426108098294429,"Nav1.8","2","Var2"
-45,"Veneno",0.477495253389847,0.0268851357086385,57.3259663821982,0.423665331439441,0.531325175340253,"Nav1.8","2","Var2"
-40,"Control",0.282314983815935,0.02683671037496,57.3259663821982,0.228582019975043,0.336047947656827,"Nav1.8","2","Var2"
-40,"Veneno",0.369424934714265,0.0268672613062281,57.3259663821982,0.315630801226938,0.423219068201593,"Nav1.8","2","Var2"
-35,"Control",0.229837695228421,0.0268174088472757,57.3259663821982,0.176143377267544,0.283532013189299,"Nav1.8","2","Var2"
-35,"Veneno",0.289457027512756,0.026847412233868,57.3259663821982,0.235702636209641,0.34321141881587,"Nav1.8","2","Var2"
-30,"Control",0.207692735796291,0.0268349989870188,57.3259663821982,0.153963198528368,0.261422273064213,"Nav1.8","2","Var2"
-30,"Veneno",0.228299472440342,0.026865488564096,57.3259663821982,0.174508888370494,0.282090056510191,"Nav1.8","2","Var2"
-25,"Control",0.187379969869691,0.0268595763254521,57.3259663821982,0.13360122339472,0.241158716344662,"Nav1.8","2","Var2"
-25,"Veneno",0.172236007886038,0.0268907585557697,57.3259663821982,0.118394827765858,0.226077188006218,"Nav1.8","2","Var2"
-20,"Control",0.146660139508458,0.0268464378755182,57.3259663821982,0.0929076990838693,0.200412579933046,"Nav1.8","2","Var2"
-20,"Veneno",0.114405004410957,0.0268765404945059,57.3259663821982,0.0605922919591724,0.168217716862742,"Nav1.8","2","Var2"
-15,"Control",0.0934120752242774,0.0268656259709609,57.3259663821982,0.0396212160358318,0.147202934412723,"Nav1.8","2","Var2"
-15,"Veneno",0.059955293712803,0.0268929124020886,57.3259663821982,0.00610980112120747,0.113800786304399,"Nav1.8","2","Var2"
-10,"Control",0.0479749371503414,0.0270186176034208,57.3259663821982,-0.00612224474830479,0.102072119048988,"Nav1.8","2","Var2"
