Canal,Tratamiento,Concentracion,Celula,Voltaje,Corriente,Var1,Var2
BgNav1,Control,2,4,-75,-0.0402171351,0.01356296229,0.9861686979
BgNav1,Control,2,4,-70,-0.04946993664,0.01759011526,1
BgNav1,Control,2,4,-65,-0.04922454059,0.01850877079,0.9925885727
BgNav1,Control,2,4,-60,-0.03393428773,0.01353754907,0.9482653795
BgNav1,Control,2,4,-55,-0.02811077982,0.01194255711,0.8865220975
BgNav1,Control,2,4,-50,-0.01190815121,0.005410370451,0.7228430586
BgNav1,Control,2,4,-45,-0.007560178638,0.003691241102,0.5091730966
BgNav1,Control,2,4,-40,-0.04553096741,0.02402317178,0.2688519524
BgNav1,Control,2,4,-35,-0.9428075552,0.5410823365,0.152416072
BgNav1,Control,2,4,-30,-1.439847708,0.9057917776,0.1017092059
BgNav1,Control,2,4,-25,-1.436754942,1,0.08386860602
BgNav1,Control,2,4,-20,-1.259375453,0.9808917729,0.08103023346
BgNav1,Control,2,4,-15,-1.047586679,0.9261970679,0.08016928563
BgNav1,Control,2,4,-10,-0.8409323096,0.8596590091,0.06058507735
BgNav1,Control,2,4,-5,-0.5991513133,0.7259185756,0.0206264083
BgNav1,Control,2,4,0,-0.3980624676,0.5918936876,0
BgNav1,Control,2,4,5,-0.2129025757,,
BgNav1,Control,2,4,10,-0.1069845632,,
BgNav1,Control,2,4,15,-0.05007399619,,
BgNav1,Control,2,4,20,-0.01681613177,,
BgNav1,Control,2,4,25,0.02156365663,,
BgNav1,Control,2,4,30,0.06622944027,,
BgNav1,Control,2,4,35,0.0992513448,,
BgNav1,Control,2,4,40,0.09324535728,,
BgNav1,Control,2,4,45,0.1026491821,,
BgNav1,Control,2,4,50,0.1295455396,,
BgNav1,Control,2,4,55,0.142520234,,
BgNav1,Control,2,4,60,0.1133303344,,
BgNav1,Control,2,4,65,0.09637577087,,
BgNav1,Veneno,2,4,-90,-0.03655867279,0.01049721244,1
BgNav1,Veneno,2,4,-85,0.03999190032,-0.01193509327,0.9689134886
BgNav1,Veneno,2,4,-80,0.03587896004,-0.01114647413,0.948714375
BgNav1,Veneno,2,4,-75,0.0361806713,-0.01172055712,0.9304999133
BgNav1,Veneno,2,4,-70,0.0329763256,-0.01115942292,0.9172240124
BgNav1,Veneno,2,4,-65,0.03631938621,-0.01286507195,0.9031996523
BgNav1,Veneno,2,4,-60,0.03721410409,-0.01382817583,0.8638235091
BgNav1,Veneno,2,4,-55,0.03333004937,-0.01302332023,0.7726110782
BgNav1,Veneno,2,4,-50,0.02532265335,-0.01043227146,0.6151557843
BgNav1,Veneno,2,4,-45,-0.003825102001,0.001666407704,0.4262611466
BgNav1,Veneno,2,4,-40,-0.09345661104,0.04319700859,0.2756894104
BgNav1,Veneno,2,4,-35,-0.9132211804,0.4495135083,0.1997293422
BgNav1,Veneno,2,4,-30,-1.519116521,0.7996797289,0.1557921271
BgNav1,Veneno,2,4,-25,-1.639938354,0.9277056835,0.1308786971
BgNav1,Veneno,2,4,-20,-1.635815024,1,0.1182983593
BgNav1,Veneno,2,4,-15,-1.466165066,0.9749122075,0.09220965193
BgNav1,Veneno,2,4,-10,-1.349359035,0.9835165552,0.05032134875
BgNav1,Veneno,2,4,-5,-1.16730082,0.9413311483,0.02969698239
BgNav1,Veneno,2,4,0,-0.9938743114,0.8968910123,0
BgNav1,Veneno,2,4,5,-0.8786739111,,
BgNav1,Veneno,2,4,10,-0.6997091174,,
BgNav1,Veneno,2,4,15,-0.5736021399,,
BgNav1,Veneno,2,4,20,-0.4146749377,,
BgNav1,Veneno,2,4,25,-0.3415645361,,
BgNav1,Veneno,2,4,30,-0.2271444201,,
BgNav1,Veneno,2,4,35,-0.1254757941,,
BgNav1,Veneno,2,4,40,-0.03434614837,,
BgNav1,Veneno,2,4,45,0.05452936515,,
BgNav1,Veneno,2,4,50,0.1418997943,,
BgNav1,Veneno,2,4,55,0.1789959967,,
BgNav1,Veneno,2,4,60,0.2372429669,,
BgNav1,Veneno,2,4,65,0.1790618896,,
BgNav1,Control,2,5,-90,-0.03505571932,0.006450048923,1
BgNav1,Control,2,5,-85,-0.01130945235,0.00217545017,0.9769779278
BgNav1,Control,2,5,-80,0.003665700555,-0.0007386965251,0.9508638918
BgNav1,Control,2,5,-75,0.01011388004,-0.00214000161,0.9357704465
BgNav1,Control,2,5,-70,0.02289536595,-0.005099387332,0.913746055
BgNav1,Control,2,5,-65,0.02759866416,-0.006488391241,0.9001075405
BgNav1,Control,2,5,-60,0.02008774877,-0.005000356647,0.8763417375
BgNav1,Control,2,5,-55,-0.0143827498,0.003803972638,0.8304799053
BgNav1,Control,2,5,-50,-0.1263391823,0.03564171764,0.7293696051
BgNav1,Control,2,5,-45,-3.308417797,1,0.4708945309
BgNav1,Control,2,5,-40,-3.071174145,0.9996869117,0.2806585518
BgNav1,Control,2,5,-35,-2.755482435,0.9716587132,0.1895459416
BgNav1,Control,2,5,-30,-2.414967299,0.9289863625,0.1538756549
BgNav1,Control,2,5,-25,-2.09723258,0.8874205277,0.1320904171
BgNav1,Control,2,5,-20,-1.770098567,0.8322008726,0.120036318
BgNav1,Control,2,5,-15,-1.485089421,0.785459474,0.1144759759
BgNav1,Control,2,5,-10,-1.213626623,0.7335550537,0.108331986
BgNav1,Control,2,5,-5,-0.9649047852,0.6803904262,0.09622521679
BgNav1,Control,2,5,0,-0.7533892393,0.6374490092,0.0861969986
BgNav1,Control,2,5,5,-0.5507668853,,
BgNav1,Control,2,5,10,-0.3504171968,,
BgNav1,Control,2,5,15,-0.1975672096,,
BgNav1,Control,2,5,20,-0.07327449322,,
BgNav1,Control,2,5,25,0.006494864821,,
BgNav1,Control,2,5,30,0.06339757144,,
BgNav1,Control,2,5,35,0.1171659604,,
BgNav1,Control,2,5,40,0.1730023623,,
BgNav1,Control,2,5,45,0.227876544,,
BgNav1,Control,2,5,50,0.2904914618,,
BgNav1,Control,2,5,55,0.3489092588,,
BgNav1,Control,2,5,60,0.4121309221,,
BgNav1,Control,2,5,65,0.4838579893,,
BgNav1,Veneno,2,5,-90,-0.04965887964,0.003640323859,1
BgNav1,Veneno,2,5,-85,-0.04719204456,0.003595688892,0.9963858208
BgNav1,Veneno,2,5,-80,-0.04368676245,0.003465030539,0.9916126723
BgNav1,Veneno,2,5,-75,-0.04045274854,0.003345640011,0.9936504275
BgNav1,Veneno,2,5,-70,-0.01701778173,0.001470286477,0.9854016246
BgNav1,Veneno,2,5,-65,-0.02421061695,0.002189470585,0.9778053295
BgNav1,Veneno,2,5,-60,-0.04441578686,0.004213608921,0.9610400763
BgNav1,Veneno,2,5,-55,-0.04476758838,0.004465900076,0.9213292357
BgNav1,Veneno,2,5,-50,-0.1654434204,0.01740118038,0.8240178064
BgNav1,Veneno,2,5,-45,-8.636694908,0.9606061482,0.5182962336
BgNav1,Veneno,2,5,-40,-8.474163055,1,0.375616388
BgNav1,Veneno,2,5,-35,-7.952189922,0.9993395024,0.3119357546
BgNav1,Veneno,2,5,-30,-7.365896225,0.9899428784,0.2879158171
BgNav1,Veneno,2,5,-25,-6.77449131,0.9784055859,0.2617195996
BgNav1,Veneno,2,5,-20,-6.180758953,0.9646441909,0.2337545279
BgNav1,Veneno,2,5,-15,-5.564816952,0.9446981476,0.2056058012
BgNav1,Veneno,2,5,-10,-4.978171349,0.9263679763,0.168849737
BgNav1,Veneno,2,5,-5,-4.386541367,0.9031115727,0.1348516312
BgNav1,Veneno,2,5,0,-3.857544899,0.8887482026,0.1114447126
BgNav1,Veneno,2,5,5,-3.325559855,,
BgNav1,Veneno,2,5,10,-2.824902058,,
BgNav1,Veneno,2,5,15,-2.334726095,,
BgNav1,Veneno,2,5,20,-1.876508951,,
BgNav1,Veneno,2,5,25,-1.441705465,,
BgNav1,Veneno,2,5,30,-1.025348186,,
BgNav1,Veneno,2,5,35,-0.6193076372,,
BgNav1,Veneno,2,5,40,-0.2426528931,,
BgNav1,Veneno,2,5,45,0.1068539098,,
BgNav1,Veneno,2,5,50,0.3617689312,,
BgNav1,Veneno,2,5,55,0.5397881269,,
BgNav1,Veneno,2,5,60,0.6765365601,,
BgNav1,Veneno,2,5,65,0.8390765786,,
BgNav1,Control,2,6,-90,-0.09918212891,0.009894602936,0.9176351693
BgNav1,Control,2,6,-85,-0.09704589844,0.01007187101,0.9426117087
BgNav1,Control,2,6,-80,-0.08270263672,0.008943902367,0.9597921028
BgNav1,Control,2,6,-75,-0.08270263672,0.009336178787,0.9706922688
BgNav1,Control,2,6,-70,-0.07904052734,0.009332069971,0.9894607666
BgNav1,Control,2,6,-65,-0.07751464844,0.009591910054,0.9997834404
BgNav1,Control,2,6,-60,-0.08819580078,0.01146482337,1
BgNav1,Control,2,6,-55,-0.1248168945,0.01708835174,0.9579874395
BgNav1,Control,2,6,-50,-0.2365112305,0.03419923694,0.8415505667
BgNav1,Control,2,6,-45,-6.228027344,0.954170268,0.5907745615
BgNav1,Control,2,6,-40,-6.081237793,0.9906484167,0.3301811882
BgNav1,Control,2,6,-35,-5.75012207,1,0.1960586155
BgNav1,Control,2,6,-30,-5.327453613,0.9936312493,0.1440843139
BgNav1,Control,2,6,-25,-4.863586426,0.9779830299,0.1170865516
BgNav1,Control,2,6,-20,-4.366149902,0.9523603058,0.09983397098
BgNav1,Control,2,6,-15,-3.89251709,0.9276655384,0.08777882047
BgNav1,Control,2,6,-10,-3.387451172,0.8896754753,0.07103154551
BgNav1,Control,2,6,-5,-2.920227051,0.8541194237,0.06034793907
BgNav1,Control,2,6,0,-2.457580566,0.8109569728,0.04482783513
BgNav1,Control,2,6,5,-2.035827637,,
BgNav1,Control,2,6,10,-1.618041992,,
BgNav1,Control,2,6,15,-1.206665039,,
BgNav1,Control,2,6,20,-0.8444213867,,
BgNav1,Control,2,6,25,-0.5346679688,,
BgNav1,Control,2,6,30,-0.2880859375,,
BgNav1,Control,2,6,35,-0.08239746094,,
BgNav1,Control,2,6,40,0.03204345703,,
BgNav1,Control,2,6,45,0.1266479492,,
BgNav1,Control,2,6,50,0.2041625977,,
BgNav1,Control,2,6,55,0.2838134766,,
BgNav1,Control,2,6,60,0.3601074219,,
BgNav1,Control,2,6,65,0.4342651367,,
BgNav1,Veneno,2,6,-90,-0.08392333984,0.009215802629,0.9793700089
BgNav1,Veneno,2,6,-85,-0.08026123047,0.009160652944,0.9869860988
BgNav1,Veneno,2,6,-80,-0.07690429688,0.009137241689,0.9925317953
BgNav1,Veneno,2,6,-75,-0.07385253906,0.009149637892,0.9969683526
BgNav1,Veneno,2,6,-70,-0.07476806641,0.00967659276,1
BgNav1,Veneno,2,6,-65,-0.078125,0.01058353109,0.9965246968
BgNav1,Veneno,2,6,-60,-0.09063720703,0.01288043944,0.9822537711
BgNav1,Veneno,2,6,-55,-0.1284790039,0.01919927212,0.9219905353
BgNav1,Veneno,2,6,-50,-0.2603149414,0.04101432857,0.7896332446
BgNav1,Veneno,2,6,-45,-5.753173828,0.958545165,0.5542738835
BgNav1,Veneno,2,6,-40,-5.657043457,1,0.3576604555
BgNav1,Veneno,2,6,-35,-5.29510498,0.9968003621,0.2664152618
BgNav1,Veneno,2,6,-30,-4.898986816,0.9862751974,0.2139899438
BgNav1,Veneno,2,6,-25,-4.457397461,0.9643415871,0.1807897072
BgNav1,Veneno,2,6,-20,-4.003601074,0.9360163718,0.1624519373
BgNav1,Veneno,2,6,-15,-3.564758301,0.9065245517,0.1485507246
BgNav1,Veneno,2,6,-10,-3.135375977,0.873998365,0.1330967169
BgNav1,Veneno,2,6,-5,-2.716369629,0.8377517535,0.1126885537
BgNav1,Veneno,2,6,0,-2.318725586,0.8002476386,0.09361135759
BgNav1,Veneno,2,6,5,-1.940002441,,
BgNav1,Veneno,2,6,10,-1.588134766,,
BgNav1,Veneno,2,6,15,-1.266479492,,
BgNav1,Veneno,2,6,20,-0.9512329102,,
BgNav1,Veneno,2,6,25,-0.6890869141,,
BgNav1,Veneno,2,6,30,-0.4611206055,,
BgNav1,Veneno,2,6,35,-0.2368164063,,
BgNav1,Veneno,2,6,40,-0.04455566406,,
BgNav1,Veneno,2,6,45,0.1248168945,,
BgNav1,Veneno,2,6,50,0.2404785156,,
BgNav1,Veneno,2,6,55,0.3259277344,,
BgNav1,Veneno,2,6,60,0.4046630859,,
BgNav1,Veneno,2,6,65,0.4827880859,,
BgNav1,Control,2,7,-90,-0.08270263672,0.01011892181,0.8735607901
BgNav1,Control,2,7,-85,-0.07446289063,0.009496812854,0.9018696525
BgNav1,Control,2,7,-80,-0.06805419922,0.009063511296,0.9337699377
BgNav1,Control,2,7,-75,-0.06256103516,0.008717664805,0.9586986374
BgNav1,Control,2,7,-70,-0.05737304688,0.008382830509,0.9799302841
BgNav1,Control,2,7,-65,-0.05035400391,0.00773264245,1
BgNav1,Control,2,7,-60,-0.04241943359,0.006864389408,0.9965142072
BgNav1,Control,2,7,-55,-0.04333496094,0.007410981566,0.9356712792
BgNav1,Control,2,7,-50,-0.05706787109,0.01034745568,0.7793387557
BgNav1,Control,2,7,-45,-0.09674072266,0.01866528907,0.5230801732
BgNav1,Control,2,7,-40,-0.2676391602,0.05517556563,0.2749551072
BgNav1,Control,2,7,-35,-2.428894043,0.5375509736,0.1384810394
BgNav1,Control,2,7,-30,-3.77532959,0.9018500179,0.0950670751
BgNav1,Control,2,7,-25,-3.761291504,0.9759532062,0.07901130242
BgNav1,Control,2,7,-20,-3.521728516,1,0.0657019119
BgNav1,Control,2,7,-15,-3.159179688,0.9904968226,0.05725150523
BgNav1,Control,2,7,-10,-2.75604248,0.9645782113,0.04320270413
BgNav1,Control,2,7,-5,-2.338562012,0.926158442,0.02566811028
BgNav1,Control,2,7,0,-1.944580078,0.8868126674,0.006232174923
BgNav1,Control,2,7,5,-1.587219238,,
BgNav1,Control,2,7,10,-1.226806641,,
BgNav1,Control,2,7,15,-0.8755493164,,
BgNav1,Control,2,7,20,-0.5905151367,,
BgNav1,Control,2,7,25,-0.3024291992,,
BgNav1,Control,2,7,30,-0.08758544922,,
BgNav1,Control,2,7,35,0.05249023438,,
BgNav1,Control,2,7,40,0.07507324219,,
BgNav1,Control,2,7,45,0.09735107422,,
BgNav1,Control,2,7,50,0.1211547852,,
BgNav1,Control,2,7,55,0.143737793,,
BgNav1,Control,2,7,60,0.168762207,,
BgNav1,Control,2,7,65,0.1956176758,,
BgNav1,Veneno,2,7,-90,-0.07354736328,0.008470852885,0.9453981008
BgNav1,Veneno,2,7,-85,-0.068359375,0.008188256797,0.9594594595
BgNav1,Veneno,2,7,-80,-0.06591796875,0.008224811515,0.9744338934
BgNav1,Veneno,2,7,-75,-0.05767822266,0.007509610513,0.9852994887
BgNav1,Veneno,2,7,-70,-0.05249023438,0.00714478576,0.9875821768
BgNav1,Veneno,2,7,-65,-0.05065917969,0.007223908526,1
BgNav1,Veneno,2,7,-60,-0.05065917969,0.007585103952,0.9911431702
BgNav1,Veneno,2,7,-55,-0.05493164063,0.008657696331,0.9321585099
BgNav1,Veneno,2,7,-50,-0.06958007813,0.01157566065,0.7895361578
BgNav1,Veneno,2,7,-45,-0.107421875,0.01892244218,0.5696676406
BgNav1,Veneno,2,7,-40,-0.2517700195,0.04712131597,0.3868699781
BgNav1,Veneno,2,7,-35,-1.806030273,0.360551367,0.3012235208
BgNav1,Veneno,2,7,-30,-4.145812988,0.8867782891,0.2488130022
BgNav1,Veneno,2,7,-25,-4.237670898,0.9761515615,0.2080898466
BgNav1,Veneno,2,7,-20,-4.007263184,1,0.1753104456
BgNav1,Veneno,2,7,-15,-3.657531738,0.9957006667,0.1464572681
BgNav1,Veneno,2,7,-10,-3.258361816,0.975736806,0.1272826881
BgNav1,Veneno,2,7,-5,-2.842407227,0.9457517833,0.1101168736
BgNav1,Veneno,2,7,0,-2.428588867,0.9090701394,0.07861577794
BgNav1,Veneno,2,7,5,-2.021179199,,
BgNav1,Veneno,2,7,10,-1.64276123,,
BgNav1,Veneno,2,7,15,-1.280517578,,
BgNav1,Veneno,2,7,20,-0.9573364258,,
BgNav1,Veneno,2,7,25,-0.6506347656,,
BgNav1,Veneno,2,7,30,-0.3854370117,,
BgNav1,Veneno,2,7,35,-0.1583862305,,
BgNav1,Veneno,2,7,40,0.01892089844,,
BgNav1,Veneno,2,7,45,0.0830078125,,
BgNav1,Veneno,2,7,50,0.1385498047,,
BgNav1,Veneno,2,7,55,0.192565918,,
BgNav1,Veneno,2,7,60,0.2404785156,,
BgNav1,Veneno,2,7,65,0.2853393555,,
BgNav1,Control,2,8,-90,-0.02788311243,0.0027694675,1
BgNav1,Control,2,8,-85,-0.008351862431,0.0008702057753,0.9998169281
BgNav1,Control,2,8,-80,0.01060953736,-0.001162421177,0.9952401294
BgNav1,Control,2,8,-75,0.03328284621,-0.003844779446,0.9909074266
BgNav1,Control,2,8,-70,0.03683908284,-0.00450016417,0.9872459877
BgNav1,Control,2,8,-65,0.03007227182,-0.003897545437,0.9747970953
BgNav1,Control,2,8,-60,-0.02325876057,0.003210218874,0.9326295234
BgNav1,Control,2,8,-55,-0.3189242482,0.04707538114,0.7953255629
BgNav1,Control,2,8,-50,-6.180037022,0.9802911343,0.5134557881
BgNav1,Control,2,8,-45,-5.806078434,0.9952450122,0.2779642399
BgNav1,Control,2,8,-40,-5.363348961,1,0.1741624458
BgNav1,Control,2,8,-35,-4.885066986,0.9984032373,0.1323610179
BgNav1,Control,2,8,-30,-4.406800747,0.9964702961,0.1100872643
BgNav1,Control,2,8,-25,-3.925790548,0.9933827987,0.09580765241
BgNav1,Control,2,8,-20,-3.442884207,0.9889162043,0.08323671203
BgNav1,Control,2,8,-15,-2.963752031,0.9843072573,0.07036065174
BgNav1,Control,2,8,-10,-2.486948967,0.9789080732,0.05235857692
BgNav1,Control,2,8,-5,-1.998670936,0.9655114248,0.03649234149
BgNav1,Control,2,8,0,-1.528164625,0.9553445307,0.02495880881
BgNav1,Control,2,8,5,-1.083137393,,
BgNav1,Control,2,8,10,-0.6318446398,,
BgNav1,Control,2,8,15,-0.1913171858,,
BgNav1,Control,2,8,20,0.179521203,,
BgNav1,Control,2,8,25,0.2768878639,,
BgNav1,Control,2,8,30,0.3598302603,,
BgNav1,Control,2,8,35,0.4458618164,,
BgNav1,Control,2,8,40,0.5305449963,,
BgNav1,Control,2,8,45,0.6082900763,,
BgNav1,Control,2,8,50,0.689040184,,
BgNav1,Control,2,8,55,0.7679094672,,
BgNav1,Control,2,8,60,0.8455050588,,
BgNav1,Control,2,8,65,0.9170376658,,
BgNav1,Veneno,2,8,-90,-0.01385188103,0.001237373235,1
BgNav1,Veneno,2,8,-85,0.007463872433,-0.0006957281549,0.9999442649
BgNav1,Veneno,2,8,-80,0.02888825536,-0.002815151944,0.9974919184
BgNav1,Veneno,2,8,-75,0.04595482349,-0.004691535581,0.9965444209
BgNav1,Veneno,2,8,-70,0.06202310324,-0.006648546381,1.000557351
BgNav1,Veneno,2,8,-65,0.05737823248,-0.006474358917,0.9968788318
BgNav1,Veneno,2,8,-60,0.02145281434,-0.002555141618,0.9795452012
BgNav1,Veneno,2,8,-55,-0.10918051,0.01376890502,0.9198528592
BgNav1,Veneno,2,8,-50,-7.206878662,0.9656737681,0.7263404303
BgNav1,Veneno,2,8,-45,-6.978133678,0.9973583604,0.4909151711
BgNav1,Veneno,2,8,-40,-6.522816658,0.9988731577,0.3191394493
BgNav1,Veneno,2,8,-35,-6.063734055,1,0.2379333408
BgNav1,Veneno,2,8,-30,-5.58347559,0.9975314167,0.1941255156
BgNav1,Veneno,2,8,-25,-5.09768486,0.9935357651,0.1681529372
BgNav1,Veneno,2,8,-20,-4.602133751,0.9866484616,0.1522126853
BgNav1,Veneno,2,8,-15,-4.103898048,0.9775911482,0.1338758221
BgNav1,Veneno,2,8,-10,-3.5436728,0.9496571334,0.111024412
BgNav1,Veneno,2,8,-5,-3.023653269,0.9260557967,0.08967785085
BgNav1,Veneno,2,8,0,-2.510117292,0.8969040228,0.07039349013
BgNav1,Veneno,2,8,5,-2.007609129,,
BgNav1,Veneno,2,8,10,-1.500220895,,
BgNav1,Veneno,2,8,15,-1.016783595,,
BgNav1,Veneno,2,8,20,-0.538381815,,
BgNav1,Veneno,2,8,25,-0.2109436989,,
BgNav1,Veneno,2,8,30,0.01765623689,,
BgNav1,Veneno,2,8,35,0.2095497251,,
BgNav1,Veneno,2,8,40,0.4088760614,,
BgNav1,Veneno,2,8,45,0.5912573934,,
BgNav1,Veneno,2,8,50,0.7203001976,,
BgNav1,Veneno,2,8,55,0.8262271881,,
BgNav1,Veneno,2,8,60,0.9249593019,,
BgNav1,Veneno,2,8,65,1.01693368,,
BgNav1,Control,2,9,-90,-0.02028125525,,
BgNav1,Control,2,9,-85,0.02242004871,,
BgNav1,Control,2,9,-80,0.06253772974,,
BgNav1,Control,2,9,-75,0.09591573477,,
BgNav1,Control,2,9,-70,0.1217599511,,
BgNav1,Control,2,9,-65,0.1408463717,,
BgNav1,Control,2,9,-60,0.1264151931,,
BgNav1,Control,2,9,-55,0.001647412777,,
BgNav1,Control,2,9,-50,-8.421750069,,
BgNav1,Control,2,9,-45,-8.276227951,,
BgNav1,Control,2,9,-40,-7.814436913,,
BgNav1,Control,2,9,-35,-7.260028362,,
BgNav1,Control,2,9,-30,-6.631337643,,
BgNav1,Control,2,9,-25,-6.043610573,,
BgNav1,Control,2,9,-20,-5.426413536,,
BgNav1,Control,2,9,-15,-4.821456909,,
BgNav1,Control,2,9,-10,-4.206357002,,
BgNav1,Control,2,9,-5,-3.573644638,,
BgNav1,Control,2,9,0,-2.956059456,,
BgNav1,Control,2,9,5,-2.353295803,,
BgNav1,Control,2,9,10,-1.764084101,,
BgNav1,Control,2,9,15,-1.175457001,,
BgNav1,Control,2,9,20,-0.6162636876,,
BgNav1,Control,2,9,25,-0.07268097997,,
BgNav1,Control,2,9,30,0.4413669407,,
BgNav1,Control,2,9,35,0.6978594065,,
BgNav1,Control,2,9,40,0.8312548399,,
BgNav1,Control,2,9,45,0.9540622234,,
BgNav1,Control,2,9,50,1.071904063,,
BgNav1,Control,2,9,55,1.1974684,,
BgNav1,Control,2,9,60,1.309154987,,
BgNav1,Control,2,9,65,1.414515615,,
BgNav1,Veneno,2,9,-90,-0.02819353342,,
BgNav1,Veneno,2,9,-85,0.00878226757,,
BgNav1,Veneno,2,9,-80,0.03736448288,,
BgNav1,Veneno,2,9,-75,0.0609151721,,
BgNav1,Veneno,2,9,-70,0.08375641704,,
BgNav1,Veneno,2,9,-65,0.1013366282,,
BgNav1,Veneno,2,9,-60,0.1036189198,,
BgNav1,Veneno,2,9,-55,0.07412901521,,
BgNav1,Veneno,2,9,-50,-0.06556585431,,
BgNav1,Veneno,2,9,-45,-8.158960342,,
BgNav1,Veneno,2,9,-40,-8.001450539,,
BgNav1,Veneno,2,9,-35,-7.496100426,,
BgNav1,Veneno,2,9,-30,-6.918201923,,
BgNav1,Veneno,2,9,-25,-6.358269691,,
BgNav1,Veneno,2,9,-20,-5.71445322,,
BgNav1,Veneno,2,9,-15,-5.122659683,,
BgNav1,Veneno,2,9,-10,-4.514708042,,
BgNav1,Veneno,2,9,-5,-3.937625647,,
BgNav1,Veneno,2,9,0,-3.33548522,,
BgNav1,Veneno,2,9,5,-2.765403748,,
BgNav1,Veneno,2,9,10,-2.221071959,,
BgNav1,Veneno,2,9,15,-1.6841712,,
BgNav1,Veneno,2,9,20,-1.140627146,,
BgNav1,Veneno,2,9,25,-0.559238553,,
BgNav1,Veneno,2,9,30,-0.02630248666,,
BgNav1,Veneno,2,9,35,0.2867739499,,
BgNav1,Veneno,2,9,40,0.4786669016,,
BgNav1,Veneno,2,9,45,0.6511329412,,
BgNav1,Veneno,2,9,50,0.8068665266,,
BgNav1,Veneno,2,9,55,0.9494279623,,
BgNav1,Veneno,2,9,60,1.07080698,,
BgNav1,Veneno,2,9,65,1.179890394,,
Nav1.5,Control,2,1,-90,-0.0166381821,0.001496088908,1
Nav1.5,Control,2,1,-85,-0.00114338845,0.0001080049041,0.9324299938
Nav1.5,Control,2,1,-80,-0.000736489892,0.00007326959758,0.8014420168
Nav1.5,Control,2,1,-75,0.007368974388,-0.0007742868964,0.6182098275
Nav1.5,Control,2,1,-70,0.0001180022955,-0.00001313699513,0.4252238327
Nav1.5,Control,2,1,-65,-0.04071044922,0.004819074857,0.260320834
Nav1.5,Control,2,1,-60,-0.2881184816,0.0364103008,0.147015799
Nav1.5,Control,2,1,-55,-5.893278122,0.7987166093,0.04446362139
Nav1.5,Control,2,1,-50,-6.142594337,0.8975460299,0.02348771544
Nav1.5,Control,2,1,-45,-5.942301273,0.9418625396,0.011564974
Nav1.5,Control,2,1,-40,-5.598571777,0.9695458681,0.009409694528
Nav1.5,Control,2,1,-35,-5.155891895,0.983994321,0.01090266804
Nav1.5,Control,2,1,-30,-4.698160648,0.9985275586,0.01278435906
Nav1.5,Control,2,1,-25,-4.169685841,0.9998240911,0.0123325056
Nav1.5,Control,2,1,-20,-3.635750294,1,0.01802833595
Nav1.5,Control,2,1,-15,-3.065983057,0.9886819872,0.01283635337
Nav1.5,Control,2,1,-10,-2.481929541,0.9670815004,0.009158389756
Nav1.5,Control,2,1,-5,-1.921476245,0.9457280884,0.0001931217288
Nav1.5,Control,2,1,0,-1.34430337,0.8979540647,0
Nav1.5,Control,2,1,5,-0.8205606937,,
Nav1.5,Control,2,1,10,-0.3353271484,,
Nav1.5,Control,2,1,15,0.05131429434,,
Nav1.5,Control,2,1,20,0.215230301,,
Nav1.5,Control,2,1,25,0.2506225705,,
Nav1.5,Control,2,1,30,0.27583009,,
Nav1.5,Control,2,1,35,0.2943888307,,
Nav1.5,Control,2,1,40,0.3104329407,,
Nav1.5,Control,2,1,45,0.3392741084,,
Nav1.5,Control,2,1,50,0.3897949159,,
Nav1.5,Control,2,1,55,0.4202514589,,
Nav1.5,Control,2,1,60,0.4315755367,,
Nav1.5,Control,2,1,65,0.4556233883,,
Nav1.5,Veneno,2,1,-90,-0.02010768652,0.001933047325,1
Nav1.5,Veneno,2,1,-85,-0.006578236818,0.0006643363706,0.8954320636
Nav1.5,Veneno,2,1,-80,0.008338391781,-0.0008868867427,0.697601335
Nav1.5,Veneno,2,1,-75,0.01472242177,-0.001653876089,0.4707083855
Nav1.5,Veneno,2,1,-70,0.01783274114,-0.002122523656,0.2900246471
Nav1.5,Veneno,2,1,-65,-0.005641132593,0.0007139255693,0.1754935281
Nav1.5,Veneno,2,1,-60,-0.1176437289,0.01589464314,0.1045813977
Nav1.5,Veneno,2,1,-55,-1.869281769,0.2708565856,0.04669237261
Nav1.5,Veneno,2,1,-50,-4.974294186,0.7770790711,0.006075986664
Nav1.5,Veneno,2,1,-45,-5.247253895,0.8891883969,-0.002374271169
Nav1.5,Veneno,2,1,-40,-5.086768627,0.9418070656,-0.0007893900864
Nav1.5,Veneno,2,1,-35,-4.765825272,0.9724241945,-0.005245113789
Nav1.5,Veneno,2,1,-30,-4.360582829,0.9908446842,0.00544764638
Nav1.5,Veneno,2,1,-25,-3.878149271,0.9941997146,0.0121641747
Nav1.5,Veneno,2,1,-20,-3.400675535,1,0.02574973867
Nav1.5,Veneno,2,1,-15,-2.891441822,0.996850843,0.0299882884
Nav1.5,Veneno,2,1,-10,-2.339042902,0.9744076072,0.02362802424
Nav1.5,Veneno,2,1,-5,-1.814649224,0.9548888153,0.0120336252
Nav1.5,Veneno,2,1,0,-1.292086482,0.9227355803,0
Nav1.5,Veneno,2,1,5,-0.7889626026,,
Nav1.5,Veneno,2,1,10,-0.3122842312,,
Nav1.5,Veneno,2,1,15,0.08921921253,,
Nav1.5,Veneno,2,1,20,0.3047750592,,
Nav1.5,Veneno,2,1,25,0.3424811959,,
Nav1.5,Veneno,2,1,30,0.3713588715,,
